1461,115390.62019290361786
1462,157641.0036335120094
1463,184277.13837629935006
1464,194949.61743649846176
1465,181288.92107275183662
1466,171202.57820210178033
1467,174598.5025512134016
1468,162895.26329572402756
1469,191825.37795766163617
1470,121588.02335294155637
1471,192681.8718202172895
1472,97664.211084666108945
1473,95562.434359088074416
1474,141808.21911052046926
1475,120968.29109505750239
1476,365938.06504347850569
1477,257134.28808521357132
1478,280643.83639239351032
1479,286687.41081510233926
1480,487030.20891480910359
1481,328654.84316260844935
1482,210711.04300625406904
1483,179814.72393369357451
1484,167563.50211548307561
1485,175444.94533703115303
1486,192476.80546780044097
1487,322375.59042066964321
1488,235876.86346177497762
1489,200252.28302035140223
1490,232961.85715120489476
1491,192841.60940590879181
1492,88696.092770931514679
1493,167466.03864276554668
1494,279649.98956537118647
1495,283485.49558898224495
1496,247363.86114315391751
1497,182022.09114859544206
1498,172185.12855365721043
1499,157678.64942268273444
1500,152450.1687922590354
1501,175861.06146604230162
1502,152189.68362360735773
1503,276459.98481931659626
1504,236481.69452984078089
1505,222405.98236000654288
1506,193508.27863928495208
1507,263733.18603680853266
1508,205067.83309022849426
1509,166559.40248738450464
1510,141762.96816647920059
1511,154789.2538274009712
1512,165364.57964132376947
1513,147589.69914653617889
1514,144962.22774568240857
1515,200449.30107690909063
1516,146815.7980513399234
1517,168412.85329008928966
1518,127219.39488717613858
1519,214367.35448682153947
1520,132022.26262418879196
1521,136990.90972749359207
1522,163712.46835359546822
1523,117216.16568176931469
1524,125958.55586418973689
1525,123618.63085694957408
1526,107635.24963907504571
1527,106540.74187962726864
1528,135178.62667816216708
1529,156663.94868336446234
1530,171637.29778553626966
1531,106703.62741969544732
1532,84760.316132540872786
1533,156277.57695896731457
1534,130841.133730845846
1535,141725.15278374965419
1536,105483.28651343408274
1537,55618.340272298795753
1538,146332.01105142070446
1539,197504.37342256438569
1540,85844.446339675516356
1541,141969.46870186500018
1542,149641.7790157761774
1543,204271.7603150337236
1544,84831.965191418436007
1545,113855.12149105026037
1546,131136.64036340464372
1547,125859.50177558721043
1548,135536.42477185095777
1549,118918.44899304478895
1550,135784.47474057984073
1551,101760.72416476802027
1552,131784.93797698069829
1553,134352.42554526534514
1554,127540.9077736022009
1555,153863.9212111653178
1556,86019.29108442060533
1557,98485.77473001848557
1558,106529.05287408705044
1559,58394.596573967020959
1560,118127.14416794927092
1561,124211.94368593164836
1562,133785.93611753050936
1563,118842.07902539215866
1564,161522.6866992393625
1565,141220.38027484252234
1566,225644.06976837804541
1567,79190.167697587748989
1568,225018.0920788118965
1569,136834.41356856131461
1570,128075.1705729549285
1571,124078.824787494872
1572,144923.54467722034315
1573,237368.24438166501932
1574,122742.10765854365309
1575,234446.49078113317955
1576,240031.07234253818751
1577,184058.47924540517852
1578,148121.96856672782451
1579,149059.50600412668427
1580,193896.41695048607653
1581,149145.60918545440654
1582,125406.98915853304788
1583,290876.81112180417404
1584,215023.47865842777537
1585,139361.56854940636549
1586,71498.720734886781429
1587,103726.33154580429255
1588,157473.89048733047093
1589,93487.40172596622142
1590,136296.61257807182847
1591,95596.462066986059654
1592,113930.55496731844323
1593,114520.92706232357887
1594,133489.99981917688274
1595,100208.10683023894671
1596,225307.44004628030234
1597,193002.72439676389331
1598,227352.92387265560683
1599,169903.18531937352964
1600,156880.57084024118376
1601,66377.1802620596427
1602,117022.55437385267578
1603,69274.047689763785456
1604,265952.16164950048551
1605,244720.88959094078746
1606,170163.73671173115144
1607,170213.79279813211178
1608,208378.74117990693776
1609,181876.19009149767226
1610,153846.14024829416303
1611,139291.68013799760956
1612,178015.27654499409255
1613,164089.04531236394541
1614,123511.48697146313498
1615,89846.536752037063707
1616,80438.541132198413834
1617,95763.102793119367561
1618,132359.47548846760765
1619,140088.64135320525384
1620,158933.07476715301163
1621,145586.12736311682966
1622,140878.28037202669657
1623,254641.98536518850597
1624,214030.63853343678056
1625,118894.76375701927464
1626,162431.83943403803278
1627,193135.24341871845536
1628,297110.11089461634401
1629,180378.06324861483881
1630,370227.74963719211519
1631,210275.48824586183764
1632,233119.1807127459906
1633,166091.75841730850516
1634,186945.72164919119678
1635,171762.22308378940215
1636,154524.66645948879886
1637,196740.31860865195631
1638,175335.03269454865949
1639,185408.59655375807779
1640,263805.07642965926789
1641,187091.28007352846907
1642,252732.9968075932702
1643,218671.38128248995054
1644,231591.62819832947571
1645,190897.06062672223197
1646,160220.31799081695499
1647,160892.00429692753823
1648,133342.90162679622881
1649,139870.28668479071348
1650,112128.26353126959293
1651,126654.23691327169945
1652,96470.600472891746904
1653,98612.69105161933112
1654,145145.51013963276637
1655,145560.47441223950591
1656,135583.14356153964764
1657,143307.65430800290778
1658,141583.62463132780977
1659,129688.56181520105747
1660,154453.27215965487994
1661,424291.92485488991952
1662,418950.40321444481378
1663,378956.22011331073008
1664,525520.25175637623761
1665,303102.83897021732992
1666,330990.05937457818072
1667,378674.52281403634697
1668,354193.15751559793716
1669,300103.89179557445459
1670,339708.67740554205375
1671,252893.72166401235154
1672,427641.41926475765649
1673,285937.74989540310344
1674,241366.66217384583433
1675,199601.39319352473831
1676,191689.60828350717202
1677,215220.63195200925111
1678,478413.23490946582751
1679,393222.89754973154049
1680,341337.87523215694819
1681,244682.98149844046566
1682,307114.04778538283426
1683,190786.89155730916536
1684,171182.54653278982732
1685,169079.59018516063225
1686,173202.7355022369884
1687,168161.93860638717888
1688,189262.89073690888472
1689,188729.52726889867336
1690,190174.37286839832086
1691,177072.19587493440486
1692,250063.99977345965453
1693,166923.49062545993365
1694,179215.99550939816982
1695,164878.19273942854488
1696,271696.66637980990345
1697,167688.25763136893511
1698,352384.50361679575872
1699,320647.76377543190029
1700,247939.83046376827406
1701,263927.28631740913261
1702,250610.9215736471815
1703,229381.91483820482972
1704,281919.38710895297118
1705,228764.2018491308263
